"1.upload","ALBERTA","MXAA","V","L","199701","201501","201501","19@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,32.8451227057037,27.8214788155609,26.7285917616184,25.9921362347971,25.0738138184091,29.339241352632,27.7738389668124,22.1507278959114,"26.9652604961591","",""
"1.upload","ALBERTA","XNAA!","V","L","199701","201501","201501","19@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,522.603429236451,471.409872536155,342.427364709874,398.842262713811,364.703177605358,487.810622982715,328.389199941842,744.761029060481,"768.532304639795","",""
"1.upload","ALBERTA","XNAA","V","L","199701","201401","201401","18@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,522.603429236451,459.703086384521,357.118351535278,420.157128698277,325.9980505814,407.397599579377,267.396756598007,514.983649886715,"","",""
"1.upload","ALBERTA","MNAA!","V","L","199701","201501","201501","19@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,988.59195597076,856.764840094123,992.477422476878,1129.58182530339,1308.13636034914,1152.3920115461,1306.24711626299,1412.00872206284,"1516.53819858351","",""
"1.upload","ALBERTA","MNAA","V","L","199701","201401","201401","18@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,988.59195597076,824.850322595587,1023.54073658755,1181.76535946959,1197.2160540234,1009.5983866122,1114.42861450641,1044.99335398007,"","",""
"1.upload","ALBERTA","XXAF!","V","L","199701","201501","201501","19@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,91.8267412378035,75.5381339315963,17.1905350061784,24.287689800664,34.2111656065623,34.4178866571753,1.39214465314272,1.70326096412614,"1.79885986252471","",""
"1.upload","ALBERTA","XXAF","V","L","199701","201401","201401","18@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,91.8267412378035,79.1202415122191,16.7461612455661,23.5645584292334,33.4522208262147,32.6781598951637,1.49153364442547,1.99080799997864,"","",""
"1.upload","ALBERTA","MXAF!","V","L","199701","201501","201501","19@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,5.89550290296614,11.9407839759355,27.4712804227934,44.7555509307729,33.8326502351639,36.6051502284499,7.5316013430788,10.674922058717,"6.45055766857016","",""
"1.upload","ALBERTA","MXAF","V","L","199701","201501","201501","19@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,5.89646484187797,12.4842513840679,28.8014719471918,50.8504158249065,39.0676901363835,41.8324718564629,8.13691694001105,10.2785576232534,"5.5929771636153","",""
"1.upload","ALBERTA","XNAF!","V","L","199701","201501","201501","19@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,46.2784638590787,25.387997947007,22.9480110558841,14.782022400045,15.3120803182078,16.3358471803701,45.9372920213397,30.3737168636822,"29.574671858297","",""
"1.upload","ALBERTA","XNAF","V","L","199701","201401","201401","18@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,46.2784638590787,26.5919268127262,22.354807064978,14.3419087367698,14.9723952116724,15.5101163386452,49.2168801776102,35.5014526809919,"","",""
"1.upload","ALBERTA","MNAF!","V","L","199701","201501","201501","19@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,258.012069871906,276.267519948718,282.547591046591,298.517237909473,322.312157313641,338.762597963783,251.268273459118,248.432938818514,"209.420797560798","",""
"1.upload","ALBERTA","MNAF","V","L","199701","201401","201401","18@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,258.012069871906,293.832334716341,285.607799307199,305.955630813388,333.984246599464,341.918617195291,288.353542081688,276.884024199668,"","",""
"1.upload","ALBERTA","XXAH!","V","L","199701","201501","201501","19@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0174546609737143,0.00218424452707848,0.0489830016159189,0.110418453379266,0.0855322603159684,0.113324947144886,0.0782912536262488,0.0144189215140835,"0.0163237559764608","",""
"1.upload","ALBERTA","XXAH","V","L","199701","201401","201401","18@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0174546609737143,0.00205903168633793,0.0160137575229134,0.0402905518132759,0.0659270704801102,0.125853697730243,0.0663950316214134,0.00513278073613444,"","",""
"1.upload","ALBERTA","MXAH!","V","L","199701","201501","201501","19@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0573127601893403,0.0335040410809774,0.0303880539446384,5.7729878429916,7.96500979357501,8.2112834987142,2.35690772703684,2.8743634144365,"2.72635437463279","",""
"1.upload","ALBERTA","MXAH","V","L","199701","201501","201501","19@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0572811454095954,0.0339481603767741,0.0318200118819809,6.10167637431981,8.36181051195465,9.46320053674899,2.76113183191122,2.99481471379375,"2.40452687452538","",""
"1.upload","ALBERTA","XNAH!","V","L","199701","201501","201501","19@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.180917244386254,0.185829766427092,0.162263296206293,0.159817668408073,0.153417731527681,0.181269553111887,0.138517811131751,0.399522516040101,"0.42389666828927","",""
"1.upload","ALBERTA","XNAH","V","L","199701","201401","201401","18@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.180917244386254,0.175176988013307,0.0530478940570229,0.0583158145455559,0.118252242627052,0.201309986192824,0.117470266782625,0.142220170349053,"","",""
"1.upload","ALBERTA","MNAH!","V","L","199701","201501","201501","19@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,12.217640783395,12.8153942690273,28.1021679780125,30.244552864824,32.4803108109816,35.4039342405567,92.4214015991264,71.5438883925901,"76.6722217096905","",""
"1.upload","ALBERTA","MNAH","V","L","199701","201401","201401","18@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,12.217640783395,13.6283065360392,32.6723727200821,33.6824376496691,30.8549892013187,32.9877860781704,83.685615516609,55.3197101785079,"","",""
"1.upload","ALBERTA","XXAS!","V","L","199701","201501","201501","19@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3.59130842241579,3.95917664572596,4.01891821008066,4.20761760061939,4.75550174737142,5.33066468168797,8.90554046763181,9.63023293380607,"9.77338109967731","",""
"1.upload","ALBERTA","XXAS","V","L","199701","201401","201401","18@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3.59130842241579,3.83011545146644,4.31927479452886,4.42656727683108,5.11460755423049,5.06456462473234,8.60076573575012,8.61902504811609,"","",""
"1.upload","ALBERTA","MXAS!","V","L","199701","201501","201501","19@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.594234011471925,0.643272574445884,0.609371824278009,0.725468719745529,0.777845952693934,0.878405964422201,0.882586514242676,0.925018177719519,"0.902878045834544","",""
"1.upload","ALBERTA","XNAS!","V","L","199701","201501","201501","19@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,102.873380782668,85.0248322073385,50.9014107025946,71.5712228550461,69.2367010371477,77.7114202522947,64.3386282212957,11.2388128524455,"11.4247049193044","",""
"1.upload","ALBERTA","XNAS","V","L","199701","201401","201401","18@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,102.873380782668,82.2531937157242,54.7055622336902,75.2955385029034,74.465024505633,73.8321641763545,62.1367643100541,10.0586984917334,"","",""
"1.upload","ALBERTA","MNAS!","V","L","199701","201501","201501","19@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,34.9675621400487,31.0754395529618,80.4396881224659,97.8066400834107,108.417276564738,111.497678635922,114.403305252299,60.7463386086125,"30.9847293406084","",""
"1.upload","ALBERTA","MNAS","V","L","199701","201401","201401","18@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,34.9675621400487,30.6161654474535,88.1145805806641,104.086200679414,117.432997134795,116.223250192347,121.283991337753,59.6446667006972,"","",""
"1.upload","ALBERTA","XXE!","V","L","199701","201501","201501","19@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,52473.9786893636,70394.3325412933,42722.4183000681,47937.828881449,59721.1711765597,60135.8544757499,69311.1512219159,84611.3872091821,"51650.6078025084","",""
"1.upload","ALBERTA","XXE","V","L","199701","201401","201401","18@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,52473.9786893636,53223.5270315701,48325.7865221742,48271.9534824427,54370.5902889538,54941.1575191245,57310.3156753995,68339.2648948552,"","",""
"1.upload","ALBERTA","MXE!","V","L","199701","201501","201501","19@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1535.00777776348,2694.04761270826,2156.4928144606,3210.21787451443,2936.2293477024,2607.98145618162,2934.79972502143,3699.67327177291,"2353.84449721523","",""
"1.upload","ALBERTA","MXE","V","L","199701","201501","201501","19@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1535.60873865875,2139.82081578768,2049.40353025454,2842.23088989515,2184.90012637686,1923.32454781326,2212.50470916386,2724.49513975249,"1996.0677261549","",""
"1.upload","ALBERTA","XNE!","V","L","199701","201501","201501","19@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,13874.4097875851,16992.3392629566,16762.4429016672,18442.7668883363,18035.851186487,16570.3743911267,21406.3123211931,23167.1576969028,"16258.3634941989","",""
"1.upload","ALBERTA","XNE","V","L","199701","201401","201401","18@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,13874.4097875851,12847.5147848168,18960.9640439013,18571.3121785919,16419.9706076413,15138.9808544398,17699.9298806317,18711.7429335529,"","",""
"1.upload","ALBERTA","MNE!","V","L","199701","201501","201501","19@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3163.89096995743,3798.36353784308,2614.64069084566,3499.73488789682,4370.46574361587,3613.62257691628,3973.94189365126,4708.39372702296,"3496.15707257735","",""
"1.upload","ALBERTA","MNE","V","L","199701","201401","201401","18@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3163.89096995743,2957.06728667455,2793.08150234211,3361.55454618056,3707.39705370903,3137.04735623583,3287.73646200319,3862.73927553466,"","",""
"1.upload","ALBERTA","XXEO!","V","L","199701","201501","201501","19@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,51915.165586739,69681.1991942766,42125.2124354374,47375.594640173,59128.3254029052,59529.2993136437,68584.5280052278,83796.2914188664,"51118.6743886833","",""
"1.upload","ALBERTA","XXEO","V","L","199701","201401","201401","18@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,51915.165586739,51853.9280225893,50832.1871732749,50063.4207543556,55915.3979618667,57973.4675565463,59138.3960610027,69839.5174928439,"","",""
"1.upload","ALBERTA","MXEO!","V","L","199701","201501","201501","19@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1243.28432689673,2280.04941406559,1874.40088792741,2128.49961229508,1838.66490259947,1578.58602237821,1991.23427297199,2613.32292318315,"1470.63415345024","",""
"1.upload","ALBERTA","MXEO","V","L","199701","201501","201501","19@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1244.45770824661,1652.47379791289,2091.72885623806,2025.31466428983,1373.97111152629,1184.09612558408,1482.64852752617,1876.79083969234,"1646.343768838","",""
"1.upload","ALBERTA","XNEO!","V","L","199701","201501","201501","19@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,13497.1737116965,16195.3727702587,14188.7099965724,15427.1293025031,14638.8200418678,13447.6912209231,18243.5858180117,18634.7371832345,"13452.1702530115","",""
"1.upload","ALBERTA","XNEO","V","L","199701","201401","201401","18@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,13497.1737116965,12051.9408913528,17121.4130587113,16302.3782850452,13843.3727448836,13096.2282387886,15730.9007593699,15531.0101610301,"","",""
"1.upload","ALBERTA","MNEO!","V","L","199701","201501","201501","19@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2227.64804625869,2673.94082959062,1786.71033780834,2442.68090227293,3159.22557886163,2252.82053242554,2750.46190226944,3883.05520450354,"2686.50422939078","",""
"1.upload","ALBERTA","MNEO","V","L","199701","201401","201401","18@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2227.64804625869,1963.51269536817,2113.16856590186,2548.44001976533,2931.26491427691,2149.08113255523,2363.7333091834,3223.86041674725,"","",""
"1.upload","ALBERTA","XXEM!","V","L","199701","201501","201501","19@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,435.225189758645,554.818524635394,360.588343959248,408.992762461135,493.31064653935,513.535520382181,544.038585659602,660.400015279728,"374.008162776896","",""
"1.upload","ALBERTA","XXEM","V","L","199701","201401","201401","18@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,435.225189758645,356.631621518128,207.098964446668,240.017145297686,253.098132864529,266.858235605017,329.568202135446,424.223943095422,"","",""
"1.upload","ALBERTA","MXEM!","V","L","199701","201501","201501","19@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,257.319983537009,369.193463002158,270.480325336305,1070.7021163114,1072.31371559098,974.175498796209,887.506288148565,1036.77296852998,"827.63479656409","",""
"1.upload","ALBERTA","MXEM","V","L","199701","201501","201501","19@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,257.278771301806,324.356702803926,223.832235556996,886.346667212048,794.58027931067,706.541462020866,677.539763898895,783.405869221452,"564.857933526221","",""
"1.upload","ALBERTA","XNEM!","V","L","199701","201501","201501","19@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,120.863997918786,205.874515430465,145.25915278782,148.667584443911,145.578372562168,147.921211202403,274.980768959126,326.694313682769,"330.265026811237","",""
"1.upload","ALBERTA","XNEM","V","L","199701","201401","201401","18@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,120.863997918786,132.334013748866,83.4275999840903,87.2454783840362,74.6904907474005,76.867114081326,166.578106841091,209.860004134999,"","",""
"1.upload","ALBERTA","MNEM!","V","L","199701","201501","201501","19@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,486.085095344151,478.311681896045,476.902189272959,564.32789771813,621.782281688666,645.41154127665,598.485353771576,558.139717170152,"518.870156643351","",""
"1.upload","ALBERTA","MNEM","V","L","199701","201401","201401","18@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,486.085095344151,440.105799899411,414.592229436318,430.470583981318,386.033869834073,439.560952606545,464.605367393744,509.886645947198,"","",""
"1.upload","ALBERTA","XXEMC!","V","L","199701","201501","201501","19@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,366.562496206233,491.794292399169,297.063810418076,333.82451870728,416.923630587602,419.910487830043,483.293708640204,590.613968125338,"360.951774055699","",""
"1.upload","ALBERTA","XXEMC","V","L","199701","201401","201401","18@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,366.562496206233,261.214009705037,149.179515501554,153.192946011106,146.791420728342,162.285479385967,255.197344250728,351.367571542471,"","",""
"1.upload","ALBERTA","MXEMC!","V","L","199701","201501","201501","19@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,68.3349244083007,97.9229467333999,76.78079697914,86.5211503317295,83.1074955241451,82.6864025901612,91.1040164024524,111.055852770119,"79.3767362709354","",""
"1.upload","ALBERTA","MXEMC","V","L","199701","201501","201501","19@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,68.363284253366,88.6345081377013,60.0365458522251,70.1879048362788,65.8996170750155,63.3701185816963,72.604044342803,83.7455191846958,"51.5265291923457","",""
"1.upload","ALBERTA","XNEMC!","V","L","199701","201501","201501","19@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,93.3187956901048,112.155940367121,94.1266750560406,102.874034676657,97.7756583080486,88.8976295723813,123.293275565315,126.180739116207,"89.7191159469547","",""
"1.upload","ALBERTA","XNEMC","V","L","199701","201401","201401","18@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,93.3187956901048,59.5710510437476,47.2685372239404,47.2091639679252,34.4250763034447,34.3568328240212,65.103509368597,75.0673405497361,"","",""
"1.upload","ALBERTA","MNEMC!","V","L","199701","201501","201501","19@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,105.970189849593,88.6226468516027,74.3786163768698,82.0131886212208,104.812965457519,95.8104815845413,92.6796109821228,119.734214930769,"110.857513986913","",""
"1.upload","ALBERTA","MNEMC","V","L","199701","201401","201401","18@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,105.970189849593,47.0233920621908,37.5775100176802,37.9061314443594,32.816827418439,39.8630822215249,52.4564684320292,80.6294720896641,"","",""
"1.upload","ALBERTA","XXEMM!","V","L","199701","201501","201501","19@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.2,0,"0","",""
"1.upload","ALBERTA","XXEMM","V","L","199701","201401","201401","18@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.103564510482848,0,"","",""
"1.upload","ALBERTA","MXEMM!","V","L","199701","201501","201501","19@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,18.6989787352841,20.3766993536312,18.5576691430626,807.239173113938,819.640767967403,667.482568590716,577.281724121085,661.254093672086,"552.443589121894","",""
"1.upload","ALBERTA","MXEMM","V","L","199701","201501","201501","19@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,18.6627488166669,18.8699136195541,17.8358503210002,695.499044695184,587.385654231554,463.637640202257,424.912233137097,513.50809584843,"417.66233224119","",""
"1.upload","ALBERTA","XNEMM!","V","L","199701","201501","201501","19@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1.5,1,1.1,3.5,0.9,1.4,1.5,"1.4","",""
"1.upload","ALBERTA","XNEMM","V","L","199701","201401","201401","18@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1.15599384931858,0.646151956545695,0.53386290960397,1.62241414823183,1.35546782046467,0.724951573379938,0.828972432477413,"","",""
"1.upload","ALBERTA","MNEMM!","V","L","199701","201501","201501","19@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,128.793693085353,125.987724031538,105.601816081223,121.68539466528,123.02920139341,133.335289589551,148.259885929266,143.83180461822,"160.315720148663","",""
"1.upload","ALBERTA","MNEMM","V","L","199701","201401","201401","18@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,128.793693085353,149.566786116633,144.870648964891,126.325070582046,113.791852086476,133.003585076345,158.201618473625,164.37644854715,"","",""
"1.upload","ALBERTA","MXEMMI!","V","L","199701","201501","201501","19@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,6.77778082234203,7.62079689279158,5.68551954768876,154.303841550778,156.750859414819,128.390444591146,110.60758595152,126.71671729009,"105.932896720123","",""
"1.upload","ALBERTA","MXEMMI","V","L","199701","201501","201501","19@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,6.74925718658714,7.08833466653388,5.30378829329738,123.744230696929,103.339769850266,72.9398388854877,58.5459755433371,81.2542631529054,"83.2307131155161","",""
"1.upload","ALBERTA","MNEMMI!","V","L","199701","201501","201501","19@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.521602477222754,0.456371319751911,0.436626897063351,0.408608927180496,0.528128801952397,0.585578366208832,0.6750698813981,0.648484674113496,"0.612466040130389","",""
"1.upload","ALBERTA","MNEMMI","V","L","199701","201401","201401","18@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.521602477222754,0.279496007792698,0.400534131526482,0.217255220050344,0.247204549166712,0.29685327984847,0.349850703490149,0.557054233959314,"","",""
"1.upload","ALBERTA","XXEMMG!","V","L","199701","201501","201501","19@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.2,0,"0","",""
"1.upload","ALBERTA","XXEMMG","V","L","199701","201401","201401","18@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.111667109266192,0,"","",""
"1.upload","ALBERTA","MXEMMG!","V","L","199701","201501","201501","19@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,6.49723549060233,7.03582621077561,6.66841866305107,222.413146137916,226.076413936824,184.861782817903,160.723017502787,183.977954116407,"154.00718105787","",""
"1.upload","ALBERTA","MXEMMG","V","L","199701","201501","201501","19@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,6.47166577720701,6.65111704293393,6.21919912269471,181.488557127231,149.628583595094,120.466535517995,118.669959432174,136.953644351883,"97.678001336249","",""
"1.upload","ALBERTA","XNEMMG!","V","L","199701","201501","201501","19@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1.5,1,1.1,3.5,0.9,1.4,1.5,"1.4","",""
"1.upload","ALBERTA","XNEMMG","V","L","199701","201401","201401","18@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,1.16769435940596,0.646783630198376,0.568847581007143,1.76012529128242,1.49781841170674,0.781669764863343,0.879123465238601,"","",""
