" 1.DATA.DB   ","BENIN","IS$!","V","ML",198001,198704,198704," 80@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,8.877005,-9.61417,28.2001915,30.2378273,4.58797741,49.4857025,24.9208984,83.63695,28.5908165,29.9165421,21.5164871,14.4551125,-25.28174,30.55774,-10.3301592,-26.324831,58.68047,-92.70702,19.8894577,104.117371,-39.3027954,11.859726,-11.5087109,26.4905663,101.659645,56.6755753,-1.820333,-32.3053131,0,490.44812,742.8678,820.6524,783.2036,788.4465,795.522,785.2745,771.3519,745.9624,711.5879,671.3358,611.444031,567.5044,489.306854,554.496948,591.082947,635.0842,683.0393,733.376,791.5012,845.052,907.647,974.5401,1045.86145,1121.9696,1198.731,1284.33533,1375.18213,1471.52576,1573.76978,1680.8031,1795.33521,1916.90527,2043.23584,NA,NA,NA,NA,NA,NA,NA,NA,NA
" 1.DATA.DB   ","BENIN","ET","V","ML",198001,201704,201704," 80@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1832.50073,1890.90308,1954.58643,1992.27039,2065.14819,2146.79248,2230.52417,2314.92065,2387.89136,2462.10864,2537.665,2616.17749,2697.88745,2779.419,2864.18677,2961.17334,3059.64575,3158.89844,3249.704,3340.95654,3434.384,3529.983,3631.78857,3671.57373,3784.95483,3902.49951,4025.10352,4152.31543,4285.57666,4429.523,4586.58643,4741.42627,4892.166,5040.599,5192.75244,5348.174,5508.265,5672.69629,5839.588,6011.54834,6192.1123,6377.74072,6558.01855,6746.062,6936.80371,7127.549,7321.98047,7501.72754,7721.834,7923.604,8125.369,8345.466,8528.911,8749.045,8969.154,9189.255,9409.374,9629.491,9849.613,10088.0684,10308.2031,10528.334,10766.8076,NA,NA,NA,NA,NA,NA,NA,NA,NA
" 1.DATA.DB   ","BENIN","POPW","V","ML",198001,201504,201504," 80@01",1894,1948,2002,2056,2110,2164,2233.6,2303.2,2372.8,2442.4,2512,2613.8,2715.6,2817.4,2919.2,3021,3125.4,3229.8,3334.2,3438.6,3543,3671,3799,3927,4055,4183,4320.2,4457.4,4594.6,4731.8,4869,5031.8,5194.6,5357.4,5520.2,5683,5874.6,6066.2,6257.8,6449.4,6641,6858.6,7076.2,7293.8,7511.4,7729,7969.8,8210.6,8451.4,8692.2,8933,9193.4,9453.8,9714.2,9974.6,10235,10515.2,10795.4,11075.6,11355.8,11636,11933,12230,12527,12824,13121,13431,13741,14051,14361,14671,NA,NA,NA,NA,NA,NA,NA,NA,NA
" 1.DATA.DB   ","BENIN","CPI","V","ML",198001,201704,201704," 80@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,38.386,38.5551,53.4108,61.1353,64.1397,66.3629,70.181,70.4103,73.3432,76.2654,78.1638,79.3262,80.0195,84.3121,87.501,88.6368,95.681,97.7447,100,102.7209,109.6488,110.6247,109.5118,109.811478,108.8799,108.965973,110.270149,113.100677,115.886581,118.787407,121.760857,124.808792,127.932884,131.135361,134.418015,137.782852,141.232,144.76741,148.391418,152.10611,155.913864,159.816772,163.81749,167.9181,172.121277,176.4296,180.845825,185.3724,190.011917,194.7677,199.642685,204.639435,209.7611,215.01091,220.392365,225.908569,231.563217,237.35907,243.299713,NA,NA,NA,NA,NA,NA,NA,NA,NA
" 1.DATA.DB   ","BENIN","GDP$","V","ML",198001,198704,198704," 80@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2865.53931,2783.75073,3033.62451,3161.819,3255.338,3445.32568,3514.93481,3727.4187,3888.60156,4111.602,4274.46338,4502.78125,4766.644,5020.72559,5253.91162,5434.859,5675.603,5772.745,6000.596,6359.82275,6670.812,6826.19531,6970.2417,7176.75244,7522.419,8063.26,8575.425,8755.148,9102.278,9610.568,10379.5732,11226.0654,12020.2686,12810.6973,13630.4961,14500.2578,15461.2891,16501.2,17576.0918,18665.7188,19713.459,20684.98,21617.8027,22781.3184,23953.57,25131.7754,26353.6133,27578.98,29007.4746,30402.6367,31840.7148,33401.91,34867.98,36532.707,38250.23,40023.74,41855.12,43745.0352,45694.53,47792.64,49868.42,52008.57,54306.668,NA,NA,NA,NA,NA,NA,NA,NA,NA
" 1.DATA.DB   ","BENIN","GDPPPP!","V","ML",198001,201704,201704," 80@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4179,4219,4770,5140,5413,5864,6111,6616,7028,7559,7947,8493,9105,9801,10418,10977,11772,12347,13222,14389,15388,15866,16390,17227,18403,20073,21752,22446,23592,25388,27959.1113,30084.5039,32568.377,35367.23,38111.7539,41075.05,44236.5547,47732.74,51444.45,55582.7148,60015.2148,64865.15,69806.58,74471.66,79532.09,84909.93,90603.1953,96657.74,102978.352,109768.047,116938.82,124502.719,132473.656,140936.563,149872.2,159228.547,169089,179463.125,190368.219,201855.109,213919.234,226586.156,239884.016,NA,NA,NA,NA,NA,NA,NA,NA,NA
" 1.DATA.DB   ","BENIN","GDPPPP","V","ML",198001,198704,198704," 80@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,6738.102,6545.782,7133.342,7434.78174,7654.68457,8101.427,8265.107,8764.747,9143.757,9668.126,10051.082,10587.9541,11208.4082,11805.8623,12354.1816,12779.665,13345.7568,13574.18,14109.9551,14954.6494,15685.917,16051.2891,16390.0039,16875.5977,17688.4082,18960.1543,20164.47,20587.08,21403.3281,22598.5352,24406.793,26397.2559,28264.7656,30123.4,32051.0957,34096.2734,36356.0664,38801.34,41328.87,43891.043,46354.73,48639.19,50832.6523,53568.5742,56325.03,59095.4961,61968.5547,64849.9141,68208.9141,71489.53,74871.07,78542.1,81989.46,85903.94,89942.56,94112.8359,98419.1953,102863.188,107447.281,112380.828,117261.875,122294.273,127698.078,NA,NA,NA,NA,NA,NA,NA,NA,NA
" 1.DATA.DB   ","BENIN","IF$","V","ML",198001,198704,198704," 80@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,493.750183,479.701,575.248047,631.883362,673.08374,728.962158,714.2465,824.383667,837.1763,906.9913,945.539368,1016.20935,1010.306,1164.42419,1122.047,1213.12622,1173.70068,1100.33118,1078.40479,1347.42615,1380.52673,1481.51514,1623.82666,1666.62561,1673.16125,2433.84253,2763.5835,2657.957,2649.736,3214.14282,3595.95874,3835.49634,4092.42065,4360.524,4639.2124,4927.27637,5231.321,5560.437,5909.314,6266.279,6621.239,6954.938,7269.585,7594.77051,7934.4873,8289.407,8660.201,9047.586,9452.294,9875.091,10316.8174,10778.28,11260.418,11764.1133,12290.3389,12840.0645,13414.4443,14014.5039,14641.376,15296.334,15980.5762,16695.373,17442.1934,NA,NA,NA,NA,NA,NA,NA,NA,NA
" 1.DATA.DB   ","BENIN","X$!","V","ML",198001,198704,198704," 80@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,223.654556,202.741089,375.946869,417.201416,521.879761,510.965424,452.687256,593.804,625.6679,616.436646,665.156738,637.161865,543.136047,545.401062,616.653137,741.396667,850.8668,909.438965,952.7815,1348.30945,1630.17273,1445.82764,1658.06213,1670.813,2004.98669,2577.929,3113.781,2340.69751,2461.133,2864.306,3239.10962,3569.81445,3907.87329,4258.77734,4640.03467,5052.501,5506.345,5998.725,6531.5376,7110.27051,7707.381,8350.443,9048.568,9784.765,10487.5615,11252.7959,12070.6318,12941.2314,13871.03,14847.85,15901.6279,17020.627,18207.2734,19464.7578,20794.8652,22215.44,23719.4883,25310.9824,26994.1777,28773.293,30657.6035,32648.0273,34749.93,NA,NA,NA,NA,NA,NA,NA,NA,NA
" 1.DATA.DB   ","BENIN","M$!","V","ML",198001,198704,198704," 80@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,519.8252,372.64328,520.1528,602.7297,752.3429,748.725647,576.4812,790.421265,708.7831,715.3202,797.922,1102.32422,895.394958,989.716064,955.9702,1161.38953,1245.72961,1291.45264,1456.52026,2102.378,2399.70361,2294.43335,2593.29639,2671.94434,2859.59375,3782.285,4315.20068,3300.89282,3653.04077,4486.874,5031.998,5469.7124,5901.65,6352.07031,6848.714,7368.42236,7934.38232,8534.94,9181.701,9886.194,10602.252,11376.0234,12195.957,13188.2529,14135.55,15166.9775,16269.27,17442.79,18696.0313,20012.61,21432.9512,22941.1621,24540.5918,26235.46,28028.25,29942.9434,31970.11,34115.13,36383.78,38781.7656,41321.33,44004.2031,46837.37,NA,NA,NA,NA,NA,NA,NA,NA,NA
